MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
ENSG00000184678.9	a	g	60327.00	-0.835	0.4036	+--
ENSG00000137409.17	a	g	60327.00	1.603	0.1088	+++
ENSG00000082213.16	a	g	60327.00	0.533	0.594	+-+
ENSG00000187066.7	a	g	60327.00	-0.855	0.3925	+--
ENSG00000196357.10	a	g	60327.00	0.146	0.8836	+-+
ENSG00000160404.16	a	g	60327.00	0.532	0.5949	+-+
ENSG00000255804.1	a	g	60327.00	-0.666	0.5052	--+
ENSG00000163565.17	a	g	60327.00	0.554	0.5797	++-
ENSG00000188886.3	a	g	60327.00	0.414	0.6785	+--
ENSG00000167775.9	a	g	60327.00	1.612	0.1071	+++
ENSG00000279353.1	a	g	60327.00	1.347	0.1781	+++
ENSG00000110852.4	a	g	60327.00	-0.350	0.7264	-+-
ENSG00000202461.1	a	g	60327.00	-2.689	0.00716	---
ENSG00000140015.18	a	g	60327.00	-0.680	0.4965	-+-
ENSG00000171681.11	a	g	60327.00	0.363	0.7168	-++
ENSG00000260082.1	a	g	60327.00	-1.942	0.05209	---
ENSG00000144589.19	a	g	60327.00	0.940	0.3474	+-+
ENSG00000080709.13	a	g	60327.00	0.156	0.8763	++-
ENSG00000187833.7	a	g	60327.00	0.123	0.9025	--+
ENSG00000177406.4	a	g	60327.00	0.860	0.3897	-++
ENSG00000100099.19	a	g	60327.00	-0.024	0.9805	+--
ENSG00000174930.4	a	g	60327.00	0.805	0.4207	++-
ENSG00000278590.1	a	g	60327.00	-0.029	0.9772	+--
ENSG00000140534.12	a	g	60327.00	-1.198	0.231	---
ENSG00000241388.4	a	g	60327.00	-0.419	0.6752	+--
ENSG00000135185.10	a	g	60327.00	0.098	0.9216	-+-
ENSG00000239306.4	a	g	60327.00	-0.232	0.8166	+-+
ENSG00000123485.10	a	g	60327.00	0.613	0.5396	+-+
ENSG00000154096.12	a	g	60327.00	-1.862	0.0626	---
ENSG00000201198.1	a	g	60327.00	-1.034	0.3011	+--
ENSG00000178338.9	a	g	60327.00	0.204	0.8382	+-+
ENSG00000140521.10	a	g	60327.00	0.214	0.8307	+-+
ENSG00000213937.3	a	g	60327.00	0.017	0.9868	-+-
ENSG00000166813.13	a	g	60327.00	-0.829	0.4072	--+
ENSG00000108094.13	a	g	60327.00	2.931	0.00338	+++
ENSG00000181982.16	a	g	60327.00	0.349	0.7273	+-+
ENSG00000268818.2	a	g	60327.00	1.231	0.2184	+++
ENSG00000139971.14	a	g	60327.00	0.059	0.9532	++-
ENSG00000160049.10	a	g	60327.00	-3.334	0.0008573	---
ENSG00000100023.16	a	g	60327.00	0.386	0.6995	-++
ENSG00000173540.11	a	g	60327.00	0.136	0.892	+-+
ENSG00000105889.13	a	g	60327.00	1.533	0.1254	-++
ENSG00000132467.3	a	g	60327.00	-0.848	0.3965	--+
ENSG00000196544.7	a	g	60327.00	-1.100	0.2715	+--
ENSG00000130559.17	a	g	60327.00	1.569	0.1167	+++
ENSG00000115884.9	a	g	60327.00	1.325	0.185	++-
ENSG00000182327.7	a	g	60327.00	-0.240	0.8103	--+
ENSG00000100373.8	a	g	60327.00	1.620	0.1052	++-
ENSG00000123165.8	a	g	60327.00	-0.829	0.4074	-++
ENSG00000155506.15	a	g	60327.00	1.612	0.107	+++
ENSG00000172869.13	a	g	60327.00	-2.541	0.01105	---
ENSG00000162971.9	a	g	60327.00	1.626	0.104	-++
ENSG00000133019.10	a	g	60327.00	0.469	0.639	-++
ENSG00000184612.8	a	g	60327.00	0.001	0.9992	--+
ENSG00000130147.14	a	g	60327.00	1.215	0.2245	+-+
ENSG00000241318.3	a	g	60327.00	-0.178	0.8589	---
ENSG00000178233.16	a	g	60327.00	2.391	0.01678	+++
ENSG00000149212.9	a	g	60327.00	1.136	0.2559	+--
ENSG00000071655.16	a	g	60327.00	2.228	0.02587	+++
ENSG00000140691.15	a	g	60327.00	-1.546	0.122	---
ENSG00000137266.13	a	g	60327.00	1.118	0.2637	++-
ENSG00000242715.6	a	g	60327.00	1.288	0.1976	-++
ENSG00000130734.8	a	g	60327.00	0.661	0.5083	++-
ENSG00000119523.9	a	g	60327.00	-1.237	0.2162	-+-
ENSG00000223723.1	a	g	60327.00	0.279	0.7803	+++
ENSG00000136098.15	a	g	60327.00	0.526	0.5986	+-+
ENSG00000140505.6	a	g	60327.00	-1.431	0.1525	---
ENSG00000103742.10	a	g	60327.00	-0.701	0.4835	--+
ENSG00000176083.16	a	g	60327.00	-0.264	0.7919	+-+
ENSG00000137440.4	a	g	60327.00	-2.168	0.03016	---
ENSG00000186860.4	a	g	60327.00	-0.961	0.3365	---
ENSG00000215301.8	a	g	60327.00	-11.651	2.269e-31	---
ENSG00000163364.8	a	g	60327.00	1.154	0.2487	+++
ENSG00000198890.7	a	g	60327.00	-1.543	0.1228	---
ENSG00000243364.6	a	g	60327.00	-3.601	0.0003173	---
ENSG00000171914.13	a	g	60327.00	1.017	0.309	++-
ENSG00000279484.1	a	g	60327.00	-1.319	0.1871	---
ENSG00000112599.8	a	g	60327.00	0.036	0.9714	--+
ENSG00000120733.12	a	g	60327.00	0.925	0.3552	+-+
ENSG00000236062.1	a	g	60327.00	1.074	0.2829	+++
ENSG00000139496.14	a	g	60327.00	0.137	0.8912	+--
ENSG00000122565.17	a	g	60327.00	-0.180	0.8574	+--
ENSG00000069248.11	a	g	60327.00	0.782	0.4345	++-
ENSG00000124587.12	a	g	60327.00	-2.421	0.01549	---
ENSG00000197181.10	a	g	60327.00	-0.067	0.947	-++
ENSG00000127804.11	a	g	60327.00	0.139	0.8895	-+-
ENSG00000092096.13	a	g	60327.00	-0.047	0.9624	+-+
ENSG00000163218.13	a	g	60327.00	1.439	0.1502	+++
ENSG00000183784.6	a	g	60327.00	0.609	0.5429	++-
ENSG00000225830.9	a	g	60327.00	2.032	0.04211	+++
ENSG00000127415.11	a	g	60327.00	-0.450	0.653	--+
ENSG00000207752.1	a	g	60327.00	2.133	0.03289	+++
ENSG00000165553.4	a	g	60327.00	0.621	0.5346	+-+
ENSG00000204022.8	a	g	20105.00	-2.036	0.04175	??-
ENSG00000175054.13	a	g	60327.00	1.175	0.24	+++
ENSG00000210194.1	a	g	60327.00	0.160	0.8732	+--
ENSG00000163931.14	a	g	60327.00	-1.857	0.06338	---
ENSG00000140835.9	a	g	60327.00	0.094	0.9253	+--
ENSG00000201512.1	a	g	60327.00	-1.020	0.3078	---
ENSG00000148187.16	a	g	60327.00	1.769	0.07692	+++
ENSG00000205653.1	a	g	60327.00	0.212	0.8323	++-
ENSG00000130299.15	a	g	60327.00	1.289	0.1974	+-+
ENSG00000278250.1	a	g	60327.00	-0.001	0.999	+-+
ENSG00000000005.5	a	g	60327.00	-0.507	0.6121	--+
ENSG00000198034.9	a	g	60327.00	-8.528	1.487e-17	---
ENSG00000170604.4	a	g	60327.00	0.251	0.8021	-++
ENSG00000197114.10	a	g	60327.00	1.093	0.2744	+++
ENSG00000064703.10	a	g	60327.00	-0.799	0.4241	--+
ENSG00000143217.8	a	g	60327.00	-0.990	0.3219	---
ENSG00000153044.8	a	g	60327.00	1.676	0.09378	+-+
ENSG00000107758.14	a	g	60327.00	-0.736	0.4618	-+-
ENSG00000116497.16	a	g	60327.00	-0.245	0.8066	--+
ENSG00000067113.15	a	g	60327.00	-0.572	0.567	--+
ENSG00000002586.16	a	g	60327.00	2.728	0.006367	+-+
ENSG00000188386.5	a	g	60327.00	-0.036	0.9716	+-+
ENSG00000005108.14	a	g	60327.00	0.165	0.8687	-+-
ENSG00000058091.15	a	g	60327.00	-4.910	9.095e-07	---
ENSG00000197182.11	a	g	60327.00	-0.306	0.7594	---
ENSG00000124201.13	a	g	60327.00	-0.241	0.8098	++-
ENSG00000243548.3	a	g	60327.00	2.844	0.004453	+++
ENSG00000144230.15	a	g	60327.00	1.574	0.1156	+++
ENSG00000186432.7	a	g	60327.00	0.120	0.9046	+--
ENSG00000159593.13	a	g	60327.00	-0.628	0.5298	---
ENSG00000107957.15	a	g	60327.00	-0.457	0.6478	--+
ENSG00000167468.15	a	g	60327.00	-2.357	0.0184	---
ENSG00000144810.14	a	g	60327.00	0.350	0.7264	++-
ENSG00000076201.13	a	g	60327.00	-2.021	0.04333	--+
ENSG00000224161.3	a	g	60327.00	-0.491	0.6237	---
ENSG00000111880.14	a	g	60327.00	1.380	0.1675	+++
ENSG00000186119.7	a	g	60327.00	1.204	0.2288	+++
ENSG00000255423.1	a	g	60327.00	-0.642	0.5206	--+
ENSG00000156222.10	a	g	60327.00	0.969	0.3325	+++
ENSG00000153201.14	a	g	60327.00	0.908	0.364	+++
ENSG00000197106.6	a	g	60327.00	0.487	0.6263	+-+
ENSG00000197406.7	a	g	60327.00	1.364	0.1725	-++
ENSG00000151952.13	a	g	60327.00	0.942	0.346	+++
ENSG00000102898.10	a	g	60327.00	0.283	0.7775	-++
ENSG00000145725.18	a	g	60327.00	1.555	0.1198	+++
ENSG00000180834.6	a	g	60327.00	0.100	0.92	-+-
ENSG00000153993.12	a	g	60327.00	0.445	0.6561	++-
ENSG00000213888.3	a	g	60327.00	-0.361	0.7182	-++
ENSG00000001629.8	a	g	60327.00	2.146	0.03185	-++
ENSG00000197405.6	a	g	60327.00	0.530	0.5963	+-+
ENSG00000183963.17	a	g	60327.00	0.829	0.4073	+++
ENSG00000078747.11	a	g	60327.00	-3.077	0.002091	---
ENSG00000198931.9	a	g	60327.00	-0.395	0.6932	-+-
ENSG00000221206.1	a	g	60327.00	-0.017	0.9865	-+-
ENSG00000186529.13	a	g	60327.00	0.894	0.3711	+-+
ENSG00000066382.15	a	g	60327.00	1.629	0.1034	+++
ENSG00000143549.18	a	g	60327.00	1.919	0.05504	+++
ENSG00000152580.8	a	g	60327.00	-0.101	0.9197	-++
ENSG00000163590.12	a	g	60327.00	-3.184	0.001453	---
ENSG00000161265.13	a	g	60327.00	-0.411	0.6812	--+
ENSG00000181773.6	a	g	60327.00	0.815	0.4153	-++
ENSG00000171453.16	a	g	60327.00	0.343	0.7317	+-+
ENSG00000181780.4	a	g	60327.00	0.412	0.6806	++-
ENSG00000177058.10	a	g	60327.00	0.257	0.797	-++
ENSG00000243426.3	a	g	60327.00	-0.294	0.769	--+
ENSG00000176371.12	a	g	60327.00	-0.624	0.5326	+--
ENSG00000168564.5	a	g	60327.00	-2.922	0.003475	---
ENSG00000067177.13	a	g	60327.00	-1.282	0.1997	--+
ENSG00000253276.2	a	g	60327.00	2.961	0.003069	+++
ENSG00000196782.11	a	g	60327.00	-1.046	0.2954	--+
ENSG00000198284.8	a	g	60327.00	2.106	0.03524	+++
ENSG00000207926.1	a	g	60327.00	0.671	0.5025	+-+
ENSG00000149308.15	a	g	60327.00	-0.477	0.6337	+--
ENSG00000133256.11	a	g	60327.00	2.078	0.03771	+++
ENSG00000196141.11	a	g	60327.00	-2.432	0.01502	-+-
ENSG00000131236.15	a	g	60327.00	-0.540	0.5892	+--
ENSG00000188396.3	a	g	60327.00	1.104	0.2696	+-+
ENSG00000252322.1	a	g	40223.00	-0.126	0.8998	?+-
ENSG00000141030.11	a	g	60327.00	-0.026	0.9792	-++
ENSG00000154144.11	a	g	60327.00	0.396	0.6918	-++
ENSG00000198414.5	a	g	60327.00	0.375	0.708	+-+
ENSG00000130675.13	a	g	60327.00	-0.561	0.5748	--+
ENSG00000077235.16	a	g	60327.00	0.627	0.5307	-++
ENSG00000199731.1	a	g	60327.00	-0.687	0.4921	---
ENSG00000277443.1	a	g	60327.00	-1.787	0.07394	---
ENSG00000159640.13	a	g	60327.00	-0.404	0.686	-++
ENSG00000166183.14	a	g	60327.00	-0.634	0.5263	-++
ENSG00000198734.9	a	g	60327.00	-0.368	0.7131	+--
ENSG00000137100.14	a	g	60327.00	0.363	0.7163	-++
ENSG00000249582.1	a	g	20118.00	0.957	0.3383	?+?
ENSG00000204524.6	a	g	60327.00	0.388	0.6977	+--
ENSG00000108528.12	a	g	60327.00	-1.690	0.09112	---
ENSG00000170860.3	a	g	60327.00	0.037	0.9702	-++
ENSG00000268471.4	a	g	60327.00	-1.376	0.1687	---
ENSG00000140853.14	a	g	60327.00	0.927	0.3537	++-
ENSG00000274209.3	a	g	60327.00	-0.409	0.6824	+-+
ENSG00000198863.6	a	g	60327.00	-1.365	0.1724	---
ENSG00000202379.1	a	g	60327.00	0.013	0.9899	--+
ENSG00000204518.2	a	g	60327.00	0.914	0.3609	++-
ENSG00000027869.10	a	g	60327.00	-0.894	0.3713	-++
ENSG00000122741.14	a	g	60327.00	-2.016	0.04383	---
ENSG00000136631.11	a	g	60327.00	-0.484	0.6281	-+-
ENSG00000160191.16	a	g	60327.00	0.902	0.3668	-++
ENSG00000145882.9	a	g	60327.00	-1.202	0.2295	--+
ENSG00000167995.14	a	g	60327.00	1.701	0.08897	+++
ENSG00000115137.10	a	g	60327.00	0.517	0.6049	++-
ENSG00000038427.14	a	g	60327.00	0.004	0.997	+--
ENSG00000236017.6	a	g	60327.00	-1.433	0.1519	---
ENSG00000085365.16	a	g	60327.00	-0.387	0.6988	++-
ENSG00000105771.12	a	g	60327.00	-1.671	0.09472	---
ENSG00000236616.3	a	g	60327.00	1.786	0.07417	+++
ENSG00000124549.13	a	g	60327.00	-1.603	0.1088	+--
ENSG00000170629.13	a	g	60327.00	-0.023	0.9819	-+-
ENSG00000178980.13	a	g	60327.00	-0.161	0.8717	+--
ENSG00000240857.1	a	g	60327.00	0.433	0.6653	-++
ENSG00000159256.11	a	g	60327.00	0.745	0.4561	++-
ENSG00000189433.5	a	g	60327.00	0.180	0.8574	+--
ENSG00000207595.1	a	g	60327.00	-1.586	0.1127	---
ENSG00000112419.13	a	g	60327.00	-0.835	0.4035	-+-
ENSG00000109220.9	a	g	60327.00	2.858	0.004269	+++
ENSG00000157927.15	a	g	60327.00	-0.233	0.8156	+--
ENSG00000273079.3	a	g	60327.00	-0.553	0.58	+-+
ENSG00000254585.2	a	g	60327.00	-1.116	0.2645	---
ENSG00000169764.13	a	g	60327.00	0.018	0.9856	+-+
ENSG00000128408.8	a	g	60327.00	0.727	0.4671	+-+
ENSG00000171136.6	a	g	60327.00	-0.342	0.7325	-+-
ENSG00000138075.10	a	g	60327.00	0.966	0.3342	+++
ENSG00000119723.14	a	g	60327.00	1.577	0.1148	++-
ENSG00000110931.17	a	g	60327.00	-1.458	0.1449	--+
ENSG00000174842.15	a	g	60327.00	2.104	0.03542	+++
ENSG00000184140.5	a	g	40222.00	-0.248	0.8045	-+?
ENSG00000278881.1	a	g	60327.00	-0.610	0.5421	-+-
ENSG00000111412.5	a	g	60327.00	2.621	0.008779	+++
ENSG00000142599.16	a	g	60327.00	1.703	0.0885	+++
ENSG00000116815.14	a	g	60327.00	0.211	0.8328	+-+
ENSG00000158104.10	a	g	60327.00	-0.512	0.6084	-++
ENSG00000008324.9	a	g	60327.00	1.510	0.1311	++-
ENSG00000173905.7	a	g	60327.00	1.000	0.3174	-++
ENSG00000162542.12	a	g	60327.00	1.576	0.115	++-
ENSG00000226547.2	a	g	60327.00	0.346	0.7296	+-+
ENSG00000119801.11	a	g	60327.00	0.628	0.5303	++-
ENSG00000244710.3	a	g	60327.00	1.318	0.1875	+-+
ENSG00000084112.13	a	g	60327.00	0.125	0.9005	--+
ENSG00000222598.1	a	g	60327.00	-1.375	0.1693	+--
ENSG00000131187.8	a	g	60327.00	2.072	0.0383	+++
ENSG00000105464.3	a	g	60327.00	-0.074	0.9408	++-
ENSG00000178997.10	a	g	60327.00	0.440	0.6603	++-
ENSG00000164308.15	a	g	60327.00	1.281	0.2003	+++
ENSG00000277233.1	a	g	60327.00	-0.963	0.3355	--+
ENSG00000111834.11	a	g	60327.00	0.507	0.6124	++-
ENSG00000196593.8	a	g	60327.00	0.432	0.6654	+-+
ENSG00000110975.7	a	g	60327.00	0.201	0.841	+--
ENSG00000273703.1	a	g	60327.00	-2.648	0.008105	---
ENSG00000136448.10	a	g	60327.00	-0.708	0.4792	-+-
ENSG00000147065.15	a	g	60327.00	-1.059	0.2897	---
ENSG00000154175.15	a	g	60327.00	0.350	0.7264	+-+
ENSG00000184682.5	a	g	60327.00	0.044	0.965	-++
ENSG00000065717.13	a	g	60327.00	0.447	0.6548	++-
ENSG00000174640.11	a	g	60327.00	-0.323	0.7467	---
ENSG00000116062.13	a	g	60327.00	1.483	0.138	+-+
ENSG00000141837.17	a	g	60327.00	-0.816	0.4144	--+
ENSG00000116539.9	a	g	60327.00	2.890	0.003855	+++
ENSG00000156687.9	a	g	60327.00	-0.985	0.3247	-+-
ENSG00000160218.11	a	g	60327.00	1.255	0.2096	-++
ENSG00000176731.10	a	g	60327.00	-0.520	0.6033	--+
ENSG00000106992.16	a	g	60327.00	-0.343	0.7316	+--
ENSG00000149554.11	a	g	60327.00	2.294	0.02179	+++
ENSG00000211456.9	a	g	60327.00	-0.917	0.3591	+--
ENSG00000100448.3	a	g	60327.00	0.125	0.9007	++-
ENSG00000004776.10	a	g	60327.00	-0.634	0.5262	--+
ENSG00000136861.16	a	g	60327.00	1.157	0.2473	++-
ENSG00000214530.6	a	g	60327.00	-0.603	0.5465	+--
ENSG00000240116.3	a	g	60327.00	-1.401	0.1611	--+
ENSG00000148408.11	a	g	60327.00	-1.258	0.2084	-++
ENSG00000155366.15	a	g	60327.00	-2.566	0.0103	---
ENSG00000173275.11	a	g	60327.00	1.071	0.284	+-+
ENSG00000207058.1	a	g	60327.00	-0.329	0.742	++-
ENSG00000112210.10	a	g	60327.00	-0.935	0.3499	--+
ENSG00000113194.11	a	g	60327.00	3.250	0.001152	+++
ENSG00000198598.5	a	g	60327.00	0.353	0.724	+-+
ENSG00000226396.1	a	g	60327.00	-0.069	0.9453	+-+
ENSG00000234337.4	a	g	60327.00	0.402	0.6877	+-+
ENSG00000100003.16	a	g	60327.00	0.144	0.8854	-++
ENSG00000166451.12	a	g	60327.00	2.089	0.03667	++-
ENSG00000174996.10	a	g	60327.00	0.879	0.3794	++-
ENSG00000170777.10	a	g	60327.00	-0.065	0.9482	-++
ENSG00000200903.1	a	g	60327.00	0.823	0.4103	+--
ENSG00000114302.14	a	g	60327.00	0.842	0.3996	-++
ENSG00000072210.17	a	g	60327.00	-1.294	0.1958	---
ENSG00000261122.5	a	g	60327.00	-1.106	0.2688	---
ENSG00000187238.5	a	g	60327.00	1.084	0.2782	-++
ENSG00000134470.18	a	g	60327.00	1.025	0.3052	+++
ENSG00000279176.1	a	g	60327.00	-0.778	0.4363	--+
ENSG00000230992.3	a	g	60327.00	0.032	0.9747	+-+
ENSG00000162402.11	a	g	60327.00	-1.048	0.2947	+--
ENSG00000187796.12	a	g	60327.00	-1.105	0.2694	-++
ENSG00000136100.11	a	g	60327.00	-1.593	0.1112	---
ENSG00000171954.11	a	g	60327.00	0.800	0.4236	-++
ENSG00000182749.5	a	g	60327.00	-2.020	0.04333	--+
ENSG00000129221.13	a	g	60327.00	0.307	0.7591	-++
ENSG00000186118.8	a	g	60327.00	0.231	0.8171	-+-
ENSG00000126091.18	a	g	60327.00	1.615	0.1064	-++
ENSG00000215788.8	a	g	60327.00	1.562	0.1182	+++
ENSG00000099725.13	a	g	60327.00	22.721	2.77e-114	+++
ENSG00000185619.16	a	g	60327.00	1.603	0.109	+++
ENSG00000171303.6	a	g	60327.00	-0.461	0.6445	-+-
ENSG00000144524.16	a	g	60327.00	1.359	0.1741	-+-
ENSG00000070018.7	a	g	60327.00	-0.399	0.6902	+--
ENSG00000100897.16	a	g	60327.00	-0.067	0.9466	+--
ENSG00000207160.1	a	g	60327.00	-0.690	0.4904	+--
ENSG00000124490.12	a	g	60327.00	0.753	0.4515	-++
ENSG00000207726.2	a	g	60327.00	-2.991	0.002781	---
ENSG00000244402.3	a	g	60327.00	0.501	0.6164	+-+
ENSG00000137648.15	a	g	60327.00	0.183	0.8548	-+-
ENSG00000119760.14	a	g	60327.00	0.242	0.8087	-+-
ENSG00000180818.4	a	g	60327.00	0.098	0.9222	+--
ENSG00000254466.1	a	g	60327.00	-0.689	0.4908	+--
ENSG00000063978.14	a	g	60327.00	0.561	0.5747	+++
ENSG00000279255.1	a	g	60327.00	-1.317	0.188	---
ENSG00000234115.2	a	g	60327.00	0.964	0.3353	++-
ENSG00000244357.3	a	g	60327.00	-1.287	0.1982	+--
ENSG00000143127.11	a	g	60327.00	-2.404	0.01623	---
ENSG00000180638.16	a	g	60327.00	0.140	0.8888	+--
ENSG00000158411.9	a	g	60327.00	-1.572	0.1159	---
ENSG00000187229.3	a	g	60327.00	-0.203	0.8387	-+-
ENSG00000120937.8	a	g	60327.00	-0.068	0.946	--+
ENSG00000248487.7	a	g	60327.00	1.417	0.1565	+++
ENSG00000115568.14	a	g	60327.00	1.628	0.1035	+++
ENSG00000187116.12	a	g	60327.00	-2.731	0.006307	---
ENSG00000198889.4	a	g	60327.00	0.781	0.4346	+-+
ENSG00000139910.18	a	g	60327.00	1.056	0.2909	-++
ENSG00000136144.10	a	g	60327.00	0.358	0.7206	+-+
ENSG00000035681.6	a	g	60327.00	3.278	0.001044	+++
ENSG00000180979.8	a	g	60327.00	-0.579	0.5625	+--
ENSG00000202331.1	a	g	60327.00	0.048	0.9615	--+
ENSG00000189280.3	a	g	60327.00	1.684	0.09212	+-+
ENSG00000133111.3	a	g	60327.00	-0.048	0.9618	--+
ENSG00000222795.1	a	g	60327.00	-0.317	0.7509	-++
ENSG00000177051.5	a	g	60327.00	0.048	0.9616	-++
ENSG00000128510.9	a	g	60327.00	1.338	0.1811	++-
ENSG00000269896.2	a	g	60327.00	-0.808	0.4193	+--
ENSG00000100418.7	a	g	60327.00	-0.745	0.456	---
ENSG00000169885.8	a	g	60327.00	1.186	0.2356	-++
ENSG00000101844.16	a	g	60327.00	-0.783	0.4337	-+-
ENSG00000132840.8	a	g	60327.00	-0.278	0.7807	+-+
ENSG00000115652.13	a	g	60327.00	-2.765	0.005701	--+
ENSG00000148110.14	a	g	60327.00	-0.084	0.9328	++-
ENSG00000164823.8	a	g	60327.00	1.502	0.133	-++
ENSG00000022556.14	a	g	60327.00	-4.008	6.135e-05	---
ENSG00000184489.10	a	g	60327.00	2.624	0.008695	+++
ENSG00000196104.9	a	g	60327.00	1.773	0.07629	+++
ENSG00000253059.1	a	g	20104.00	0.240	0.8102	+??
ENSG00000077080.8	a	g	60327.00	0.862	0.3888	++-
ENSG00000171671.6	a	g	60327.00	0.098	0.9217	--+
ENSG00000136045.10	a	g	60327.00	2.635	0.008413	+++
ENSG00000167034.9	a	g	60327.00	0.842	0.4	+++
ENSG00000167291.14	a	g	60327.00	1.948	0.05138	+++
ENSG00000036565.13	a	g	60327.00	-0.217	0.8283	+--
ENSG00000063515.2	a	g	60327.00	-0.447	0.6546	--+
ENSG00000103037.10	a	g	60327.00	-0.460	0.6456	+--
ENSG00000125885.12	a	g	60327.00	0.655	0.5127	++-
ENSG00000212719.9	a	g	60327.00	-0.862	0.3886	-+-
ENSG00000260852.1	a	g	60327.00	0.906	0.3647	+++
ENSG00000107341.4	a	g	60327.00	-0.103	0.9176	-++
ENSG00000244003.3	a	g	60327.00	-1.049	0.2942	---
ENSG00000156831.6	a	g	60327.00	1.487	0.1369	+++
ENSG00000149357.8	a	g	60327.00	-0.438	0.6614	+--
ENSG00000134489.6	a	g	40209.00	-1.007	0.3137	-?+
ENSG00000205856.3	a	g	60327.00	0.421	0.6735	-++
ENSG00000158022.6	a	g	60327.00	-0.788	0.4305	-+-
ENSG00000174669.10	a	g	60327.00	-1.470	0.1416	---
ENSG00000148600.13	a	g	60327.00	0.191	0.8485	+-+
ENSG00000164484.10	a	g	60327.00	0.348	0.7277	-+-
ENSG00000223174.1	a	g	60327.00	-1.697	0.08968	+--
ENSG00000025772.7	a	g	60327.00	0.309	0.7577	-+-
ENSG00000174970.3	a	g	20118.00	1.545	0.1224	?+?
ENSG00000165140.8	a	g	60327.00	-1.014	0.3106	+--
ENSG00000183508.4	a	g	60327.00	0.241	0.8096	+-+
ENSG00000074842.6	a	g	60327.00	0.358	0.7205	-++
ENSG00000084628.8	a	g	60327.00	0.600	0.5484	+-+
ENSG00000077498.8	a	g	60327.00	0.615	0.5385	-++
ENSG00000207797.1	a	g	60327.00	0.430	0.6669	++-
ENSG00000136044.10	a	g	60327.00	0.311	0.7555	+-+
ENSG00000021776.9	a	g	60327.00	1.919	0.05496	+++
ENSG00000196757.6	a	g	60327.00	0.859	0.3906	+-+
ENSG00000100307.11	a	g	60327.00	0.601	0.5476	+++
ENSG00000206901.1	a	g	60327.00	0.185	0.8529	+-+
ENSG00000152661.7	a	g	60327.00	0.474	0.6354	++-
ENSG00000093217.8	a	g	60327.00	-0.937	0.3486	--+
ENSG00000111247.13	a	g	60327.00	-1.440	0.1498	---
ENSG00000139547.7	a	g	60327.00	1.392	0.1638	+--
ENSG00000133316.14	a	g	60327.00	1.944	0.05189	+++
ENSG00000163539.14	a	g	60327.00	0.891	0.3732	++-
ENSG00000143382.12	a	g	60327.00	-1.061	0.2887	---
ENSG00000226284.1	a	g	60327.00	-1.200	0.23	--+
ENSG00000252845.1	a	g	60327.00	0.547	0.5847	-++
ENSG00000185869.12	a	g	60327.00	1.668	0.09538	++-
ENSG00000130349.8	a	g	60327.00	-0.016	0.9875	+--
ENSG00000207308.1	a	g	60327.00	0.298	0.7661	-++
ENSG00000113761.10	a	g	60327.00	2.058	0.03954	+++
ENSG00000162869.14	a	g	60327.00	-2.285	0.0223	---
ENSG00000117707.14	a	g	60327.00	-0.473	0.6365	+--
ENSG00000186017.13	a	g	60327.00	-0.145	0.8844	+--
ENSG00000110651.10	a	g	60327.00	-4.808	1.521e-06	---
ENSG00000151623.13	a	g	60327.00	-0.655	0.5122	+--
ENSG00000252882.1	a	g	60327.00	-0.026	0.9793	++-
ENSG00000166090.8	a	g	60327.00	0.071	0.9431	-+-
ENSG00000272906.1	a	g	60327.00	-0.901	0.3675	-+-
ENSG00000255690.2	a	g	60327.00	0.112	0.9105	-++
ENSG00000167272.9	a	g	60327.00	0.127	0.8986	--+
ENSG00000037897.15	a	g	60327.00	0.710	0.4776	-++
ENSG00000138801.7	a	g	60327.00	-5.131	2.885e-07	---
ENSG00000104731.12	a	g	60327.00	1.530	0.126	+++
ENSG00000197430.9	a	g	60327.00	0.367	0.7139	++-
ENSG00000202031.1	a	g	60327.00	0.315	0.753	-++
ENSG00000102390.9	a	g	60327.00	3.903	9.491e-05	+++
ENSG00000199691.1	a	g	60327.00	0.970	0.3321	-++
ENSG00000120756.11	a	g	60327.00	1.115	0.2649	++-
ENSG00000104859.13	a	g	60327.00	0.740	0.4596	++-
ENSG00000165409.14	a	g	60327.00	-0.432	0.6656	-+-
ENSG00000115525.15	a	g	60327.00	0.449	0.6534	++-
ENSG00000106397.10	a	g	60327.00	-3.759	0.0001704	---
ENSG00000134571.9	a	g	60327.00	0.927	0.3539	+-+
ENSG00000086062.11	a	g	60327.00	-0.856	0.3918	-++
ENSG00000148429.13	a	g	60327.00	-0.381	0.7033	--+
ENSG00000101977.18	a	g	40222.00	-3.150	0.001632	--?
ENSG00000205089.6	a	g	60327.00	1.805	0.07101	+++
ENSG00000276903.1	a	g	60327.00	-3.531	0.0004141	---
ENSG00000132275.9	a	g	60327.00	1.098	0.272	+-+
ENSG00000172687.12	a	g	60327.00	0.774	0.4387	-++
ENSG00000201523.1	a	g	60327.00	-0.707	0.4794	+--
ENSG00000111335.11	a	g	60327.00	-1.575	0.1152	-+-
ENSG00000155158.19	a	g	60327.00	-0.011	0.9912	+--
ENSG00000057663.11	a	g	60327.00	0.141	0.888	+--
ENSG00000207993.3	a	g	60327.00	-1.349	0.1773	---
ENSG00000107021.14	a	g	60327.00	1.710	0.08726	+++
ENSG00000125482.11	a	g	60327.00	-0.006	0.9956	+-+
